,B1_x_mean,B1_x_std,B1_x_skew,B1_x_kurtosis,B1_x_entropy,B1_x_rms,B1_x_max,B1_x_p2p,B1_x_crest,B1_x_clearence,B1_x_shape,B1_x_impulse,B1_y_mean,B1_y_std,B1_y_skew,B1_y_kurtosis,B1_y_entropy,B1_y_rms,B1_y_max,B1_y_p2p,B1_y_crest,B1_y_clearence,B1_y_shape,B1_y_impulse,B2_x_mean,B2_x_std,B2_x_skew,B2_x_kurtosis,B2_x_entropy,B2_x_rms,B2_x_max,B2_x_p2p,B2_x_crest,B2_x_clearence,B2_x_shape,B2_x_impulse,B2_y_mean,B2_y_std,B2_y_skew,B2_y_kurtosis,B2_y_entropy,B2_y_rms,B2_y_max,B2_y_p2p,B2_y_crest,B2_y_clearence,B2_y_shape,B2_y_impulse,B3_x_mean,B3_x_std,B3_x_skew,B3_x_kurtosis,B3_x_entropy,B3_x_rms,B3_x_max,B3_x_p2p,B3_x_crest,B3_x_clearence,B3_x_shape,B3_x_impulse,B3_y_mean,B3_y_std,B3_y_skew,B3_y_kurtosis,B3_y_entropy,B3_y_rms,B3_y_max,B3_y_p2p,B3_y_crest,B3_y_clearence,B3_y_shape,B3_y_impulse,B4_x_mean,B4_x_std,B4_x_skew,B4_x_kurtosis,B4_x_entropy,B4_x_rms,B4_x_max,B4_x_p2p,B4_x_crest,B4_x_clearence,B4_x_shape,B4_x_impulse,B4_y_mean,B4_y_std,B4_y_skew,B4_y_kurtosis,B4_y_entropy,B4_y_rms,B4_y_max,B4_y_p2p,B4_y_crest,B4_y_clearence,B4_y_shape,B4_y_impulse
11/16/2003 11:58,0.128737438,0.099184515,-0.025644495,1.170811657,4.871324849,0.15360737,0.811,1.272,5.279694581,0.112952912,1.193183367,6.299643759,0.125086284,0.089022831,0.022277931,1.041255357,4.936922198,0.146825446,0.701,1.109,4.774376789,0.111107708,1.173793334,5.604131647,0.125891206,0.092311506,-0.026650052,0.192721927,5.04025048,0.149120182,0.53,0.842,3.554180206,0.110769335,1.184516277,4.209984306,0.12070145,0.07575879,-0.037518278,0.662658961,4.838921693,0.138978741,0.669,0.925,4.813685871,0.10872237,1.151425607,5.542601174,0.132165047,0.113920834,-0.002733546,0.732697075,5.054234693,0.160596457,0.786,1.379,4.894254909,0.114264701,1.215120494,5.947109445,0.133394453,0.116566577,-0.000856807,0.408663975,5.128170577,0.16207953,0.894,1.351,5.515810652,0.115300848,1.215039508,6.70192786,0.118518971,0.073657183,-0.036905639,0.846340193,4.810019155,0.135972725,0.54,0.977,3.97138469,0.107338212,1.147265494,4.556232619,0.119772743,0.078095346,0.05009626,0.860339028,4.86516663,0.13820451,0.537,0.874,3.885546131,0.107837403,1.153889499,4.483490879
11/16/2003 12:08,0.129718248,0.098345363,0.008753121,0.809284815,5.029095791,0.154056302,0.637,1.094,4.134851943,0.114220463,1.187622439,4.910642951,0.126215001,0.088918828,0.054336735,0.975655023,4.991069137,0.147808757,0.635,1.099,4.296091867,0.11231443,1.171087085,5.031097701,0.125076469,0.091547704,-0.038588624,0.22103497,5.030111126,0.148296177,0.54,0.94,3.641361572,0.109836326,1.185644099,4.317358862,0.120421896,0.075150914,-0.048486846,0.555467293,4.831495335,0.138618256,0.608,0.916,4.386146661,0.1085065,1.151105081,5.048915706,0.132973925,0.113337152,0.001809065,0.727022765,4.97637687,0.161181281,0.737,1.374,4.572491282,0.115323874,1.212126973,5.542440014,0.135080229,0.118232634,0.014810926,0.710982604,5.078775461,0.164490978,0.742,1.391,4.510885693,0.116773855,1.217728012,5.493031868,0.117813956,0.072416581,-0.046122728,0.614647623,4.794231992,0.135101772,0.547,0.874,4.048799586,0.106602329,1.146738275,4.642913452,0.119172372,0.077501625,0.020432031,0.708423945,4.860959183,0.137804768,0.518,0.791,3.758941067,0.107012488,1.156348284,4.346645054
11/16/2003 12:18,0.128833244,0.097204243,-0.02973932,0.903859578,4.979899173,0.153168742,0.61,1.157,3.98253582,0.113395912,1.188891447,4.734802773,0.12536618,0.087319969,0.096195514,0.980275122,4.958835885,0.146378311,0.613,1.016,4.187778889,0.111827136,1.167606055,4.889675988,0.124733483,0.090439192,-0.052532403,0.143664455,5.020144353,0.147526106,0.559,0.879,3.78915987,0.109908399,1.182730588,4.481555282,0.121097661,0.074671696,-0.032517752,0.477905234,4.828122113,0.139004375,0.64,0.931,4.604171631,0.109384658,1.147870024,5.284990599,0.132174716,0.110897078,0.036816439,0.572258533,5.074673474,0.159268004,0.815,1.254,5.117160894,0.11502474,1.204980869,6.166080983,0.133034035,0.114146763,0.007157265,0.463932907,5.139097544,0.161369604,0.691,1.16,4.282095164,0.115035154,1.212994885,5.19415953,0.117596806,0.072318721,-0.035420632,0.953918588,4.790619017,0.134699034,0.537,0.935,3.986665554,0.106566496,1.145431056,4.566450536,0.119863226,0.07822539,0.014320241,1.142414755,4.865084187,0.138467546,0.618,0.992,4.463139694,0.107923496,1.15521291,5.155876593
11/16/2003 12:28,0.128036916,0.097445966,-0.068820635,0.927973869,5.051312578,0.152632342,0.662,1.055,4.337219701,0.112375369,1.192096364,5.170383834,0.125762781,0.089516443,0.111474065,0.914061417,5.001334539,0.147260678,0.54,0.955,3.66696669,0.111859219,1.170940052,4.293798165,0.126660237,0.091342743,-0.082290063,0.26728309,5.028657387,0.149872363,0.618,0.906,4.123508745,0.111607255,1.183262927,4.879195027,0.12157161,0.074993975,-0.015740983,0.458604422,4.831257117,0.13949992,0.549,0.791,3.935486126,0.109797219,1.147471191,4.515856953,0.133989794,0.115695392,0.000503228,0.89338714,5.002083505,0.162773717,0.85,1.497,5.221973277,0.116003931,1.214821753,6.34376673,0.135472093,0.118474104,-0.006536908,0.599992672,5.104934627,0.164972221,0.691,1.375,4.18858398,0.116892523,1.217757963,5.100681497,0.119400068,0.074543851,-0.007316193,0.894006346,4.819829045,0.13706472,0.552,0.908,4.027294565,0.108034051,1.147945067,4.623112931,0.120650178,0.0796838,0.011243249,0.836258002,4.887008599,0.139864153,0.537,0.908,3.839439821,0.108184191,1.159253599,4.450884432
11/16/2003 12:38,0.127642756,0.09826994,-0.030551045,1.039959566,4.981042184,0.152239499,0.706,1.165,4.637429857,0.112058185,1.192699877,5.531062022,0.124532839,0.089928078,0.058214185,1.273885143,4.855340667,0.146658291,0.674,1.243,4.595716981,0.110338142,1.177667619,5.412227072,0.125107964,0.091292507,-0.059500893,0.370521842,4.962118266,0.148250907,0.674,1.077,4.546346549,0.109980357,1.18498377,5.387346873,0.120319596,0.074549258,-0.020973912,0.45288089,4.824603088,0.138275945,0.583,0.859,4.216206957,0.108568569,1.149238774,4.845428516,0.133661409,0.115500407,0.079831574,0.862709018,5.048621344,0.161949551,0.767,1.343,4.736042757,0.115868891,1.211640311,5.738380317,0.134573661,0.117580755,0.000461822,0.517566751,5.160844697,0.163713217,0.723,1.17,4.416259199,0.116305044,1.216532387,5.372522346,0.118676742,0.074520871,-0.021336987,0.890790505,4.818630019,0.136292455,0.566,0.8,4.152834428,0.107329289,1.148434418,4.769257989,0.119761121,0.079731177,0.047103408,1.319041384,4.713132465,0.13877104,0.635,1.255,4.575882692,0.107593212,1.158731971,5.302221572
11/16/2003 12:48,0.128607256,0.097713476,-0.020910902,1.034382441,4.87444406,0.152833897,0.747,1.23,4.887659189,0.113214064,1.188376934,5.80838144,0.125108111,0.089101954,0.114363891,0.974825381,4.980131908,0.146728871,0.52,1.025,3.543951487,0.111106398,1.172816614,4.156405183,0.125057962,0.090978383,-0.108982478,0.188436308,5.023324133,0.148642878,0.581,0.872,3.90869719,0.109614209,1.188591881,4.645845747,0.120473021,0.075561526,-0.019339022,0.380751791,4.838641754,0.13872492,0.505,0.715,3.640297651,0.108426502,1.151501959,4.191809877,0.131957957,0.111953365,-0.032949055,1.208973782,4.883176983,0.159881547,0.991,1.621,6.198338828,0.1143993,1.211609748,7.509967743,0.134547732,0.116717982,-0.003387267,0.67578211,5.085697049,0.16346038,0.789,1.314,4.82685773,0.116404555,1.214887669,5.864089935,0.117881244,0.072735293,0.015184527,0.78697315,4.797733559,0.134837312,0.557,0.852,4.13090406,0.10695527,1.143840252,4.725094342,0.119101763,0.078994454,-0.012231735,0.813017844,4.877282965,0.138035888,0.557,0.918,4.035182491,0.106938872,1.158974353,4.676673015
11/16/2003 12:58,0.12832653,0.098090441,-0.059621535,1.066336884,4.90820848,0.153151547,0.696,1.231,4.544518261,0.112627172,1.193451946,5.423664164,0.125709654,0.089775169,0.09895918,1.467657243,4.859817748,0.147781347,0.684,1.255,4.628459638,0.111520353,1.175576756,5.441109568,0.126110943,0.091104,-0.055829962,0.226655431,5.026145206,0.149199003,0.618,0.926,4.142118841,0.11102303,1.18307737,4.900447064,0.121410909,0.074783052,-0.062175848,0.632663325,4.825913626,0.139430703,0.61,0.91,4.374933127,0.109708621,1.148419892,5.024260228,0.133628351,0.115243679,-0.052153643,0.942399977,4.985209158,0.162766271,0.886,1.516,5.443388216,0.115516763,1.218051929,6.630329518,0.135203526,0.11729041,0.010731607,0.712144019,5.028919038,0.164348701,0.852,1.465,5.184099399,0.116880814,1.2155652,6.301610823,0.119034035,0.074144961,-0.033549687,0.752423253,4.814802289,0.136585221,0.513,0.777,3.755896837,0.107715517,1.147446789,4.309691767,0.119810196,0.079193282,-0.002779657,0.993908036,4.852038674,0.138826282,0.564,1.035,4.062631297,0.10762047,1.158718434,4.707445774
11/16/2003 13:08,0.128127643,0.098773872,-0.005094,1.218866825,4.99600553,0.152710448,0.713,1.143,4.668966738,0.112574507,1.191861834,5.564763259,0.125846819,0.089988247,0.084717866,1.081958352,4.940476277,0.147721327,0.623,1.102,4.217400501,0.111778471,1.173818527,4.950462844,0.124938571,0.091143206,-0.093764828,0.400027935,4.984763428,0.148228903,0.735,1.055,4.958547123,0.109848088,1.186414263,5.882891031,0.121248694,0.075467733,-0.029665138,0.574488494,4.837174341,0.139421481,0.618,0.843,4.432602466,0.109350969,1.149880271,5.096962126,0.132843938,0.114273619,-0.026320839,0.928096848,4.82231347,0.161433314,1.108,1.76,6.863515178,0.114827508,1.215210244,8.340613951,0.13441755,0.118073156,-0.040136263,0.589316574,5.120099452,0.163963322,0.718,1.26,4.379028135,0.116086806,1.219805913,5.341564414,0.117619903,0.071265713,-0.017572322,0.809769117,4.775898584,0.134259665,0.496,0.845,3.694333658,0.106899874,1.14147063,4.216973369,0.119941062,0.078428112,-0.01521501,0.935039359,4.86881408,0.138814471,0.647,0.942,4.66089734,0.107687527,1.1573557,5.394316104
11/16/2003 13:18,0.12887265,0.098805875,-0.069175262,1.191226868,5.029306073,0.15372876,0.735,1.27,4.781148297,0.113126883,1.192873431,5.703304773,0.126370233,0.090479044,0.105225008,1.199231281,4.872014479,0.148547767,0.613,1.182,4.126618755,0.112020989,1.175496501,4.850825909,0.125816251,0.091763604,-0.08899631,0.295407482,5.03243949,0.14913241,0.64,0.935,4.291488354,0.11072842,1.185319137,5.086783273,0.121795254,0.076087302,-0.021945088,0.557741747,4.844449364,0.140031816,0.583,0.893,4.163339568,0.109884381,1.149731305,4.786721834,0.132316617,0.113251274,-0.022286893,0.809431911,5.042744105,0.160761011,0.842,1.418,5.237588362,0.114483156,1.214972198,6.363524242,0.134836174,0.116460604,0.002469361,0.478283289,5.131531087,0.163799477,0.669,1.25,4.084262132,0.11652932,1.214803656,4.961576571,0.11787851,0.072444258,-0.029884262,0.992832644,4.789374237,0.134924913,0.652,0.913,4.832317362,0.106994484,1.144609933,5.531118452,0.117852483,0.079698706,0.06892534,1.131309509,4.796489368,0.137048389,0.615,1.123,4.487466094,0.105448409,1.162880796,5.218388142
11/16/2003 13:28,0.12865179,0.098095562,-0.049990861,0.949071248,4.93479661,0.153238881,0.808,1.282,5.27281322,0.113012096,1.191113485,6.280518928,0.125585331,0.089153021,0.027931062,1.06112815,4.91571867,0.147401214,0.596,1.092,4.043385953,0.111636511,1.173713625,4.745777184,0.125981689,0.090501835,-0.074251995,0.245606223,5.019794496,0.14901292,0.718,0.977,4.818374132,0.110859098,1.182814121,5.699240963,0.121386005,0.073552999,-0.014472385,0.307488433,4.812988,0.138905261,0.496,0.691,3.570779081,0.10989669,1.144326817,4.08613826,0.134697934,0.11712573,0.027879476,1.76380916,4.757925742,0.164320654,0.959,1.916,5.836150079,0.116366134,1.21991963,7.119634045,0.136492505,0.11960401,-0.023698049,0.838603358,4.962096144,0.166410672,1.096,1.611,6.586116053,0.117780108,1.219192752,8.029744958,0.118587626,0.071739239,-0.018806534,0.578414577,4.785617426,0.135492053,0.515,0.754,3.800960935,0.107569723,1.142547979,4.342780236,0.119377313,0.078224369,0.048075098,0.829754034,4.867533211,0.137964027,0.505,0.849,3.660374453,0.107295313,1.155697202,4.230284514
11/16/2003 13:38,0.128118853,0.099271491,-0.043912035,1.115367052,5.020375551,0.153147555,0.669,1.128,4.368336132,0.112168126,1.195355339,5.221713916,0.123876068,0.088753781,0.056418269,1.086253338,4.842803977,0.145588103,0.627,1.184,4.306670584,0.109938474,1.17527223,5.061510341,0.124549246,0.090975866,-0.041016684,0.250788598,4.961898226,0.147572901,0.684,1.048,4.634997304,0.109485861,1.184855843,5.491803639,0.120529225,0.074752824,-0.074875711,0.507736346,4.829121172,0.138556994,0.669,0.864,4.828338012,0.108799299,1.149571763,5.550521043,0.133068021,0.117187548,-0.009608758,0.687186725,5.147857889,0.16223797,0.842,1.272,5.189907163,0.114737968,1.21921081,6.327590914,0.133280385,0.118307323,-0.022461726,0.561181561,5.128785713,0.162782749,0.796,1.265,4.889953039,0.114825845,1.221355638,5.972371713,0.11751858,0.072021883,-0.028465228,0.910696501,4.784702283,0.134568778,0.535,0.847,3.975662167,0.106460651,1.145085127,4.552471617,0.120934762,0.078109118,-0.019472858,0.928566319,4.865188992,0.139604536,0.554,0.835,3.968352431,0.108867398,1.154378884,4.580982249
11/16/2003 13:48,0.127963572,0.09635573,-0.036635559,0.82450174,4.965001196,0.152002539,0.73,1.172,4.802551352,0.112577329,1.18785789,5.704748516,0.125478881,0.087985265,0.037840236,1.057971637,4.845316093,0.146938154,0.684,1.202,4.655019675,0.111671524,1.171019007,5.451116519,0.124611749,0.091039009,-0.073238186,0.121085676,5.024598346,0.147901678,0.61,0.857,4.124361588,0.109370331,1.186899949,4.895204559,0.12076117,0.073711148,-0.018389626,0.290248844,4.816263606,0.138412278,0.5,0.715,3.612396285,0.10914163,1.14616543,4.140403741,0.13283632,0.115680263,0.014129811,1.095968712,4.960457347,0.161780143,0.872,1.56,5.39003109,0.114788279,1.217890881,6.564469711,0.133657747,0.117600852,0.001150619,0.517379541,5.107356043,0.162879376,0.781,1.316,4.79495942,0.115339519,1.218630271,5.843282696,0.117566678,0.071442476,-0.01810363,0.494755376,4.782144971,0.134475011,0.471,0.679,3.502509482,0.106475193,1.14381909,4.006237207,0.130835978,0.078229721,0.006620823,0.698239254,4.870830111,0.149100871,0.518,0.965,3.474158097,0.119026,1.139601457,3.959155629
11/16/2003 13:58,0.129298013,0.097042741,-0.056984585,1.017267524,4.945028762,0.153656851,0.796,1.255,5.180374277,0.11379978,1.188392986,6.156320457,0.126254456,0.089360011,0.1148091,1.597515896,4.76552795,0.148138902,0.769,1.433,5.191073971,0.112075214,1.173336033,6.090874142,0.125826945,0.090469044,-0.050783401,0.179668117,5.019731315,0.148723306,0.525,0.813,3.530045246,0.110877328,1.181967079,4.172397266,0.12124884,0.074464188,-0.060238544,0.53807756,4.823583823,0.139178298,0.593,0.822,4.260721731,0.109504829,1.147873233,4.890768428,0.133252063,0.113597646,0.018882605,0.862927946,5.043138207,0.161549711,0.72,1.33,4.456832484,0.115500761,1.2123618,5.403293452,0.134869476,0.118805282,-0.040492223,0.723608232,5.053308976,0.164545987,0.767,1.299,4.661310878,0.116454909,1.220038752,5.686979904,0.118525758,0.07203558,-0.000387228,0.425231352,4.792010716,0.135640535,0.476,0.703,3.509275461,0.107269858,1.144397107,4.016004687,0.116596074,0.079826345,0.006285328,0.841736656,4.807221854,0.136053927,0.601,1.116,4.417366061,0.104071322,1.166882575,5.154547484
11/16/2003 14:08,0.127659407,0.097530593,-0.057404079,0.930389772,4.806193047,0.152257251,0.757,1.226,4.971848589,0.111929398,1.192683365,5.929841103,0.124358221,0.089076757,0.077410166,1.069731633,4.870241317,0.14623031,0.598,1.13,4.089439459,0.110215244,1.175879723,4.808688939,0.125408858,0.089770822,-0.048002559,0.248510436,5.010087527,0.147982973,0.623,1.031,4.209943792,0.11054232,1.180004155,4.967751167,0.120575712,0.073520242,-0.042717971,0.490397235,4.81245095,0.138099834,0.53,0.745,3.837803311,0.109149004,1.145337083,4.39557845,0.132913082,0.115133513,-0.055648228,0.926247416,5.011213188,0.162005252,0.95,1.477,5.864007419,0.114916921,1.218881167,7.147528203,0.134833293,0.117293919,0.016419576,0.576613202,5.122282036,0.163730373,0.725,1.235,4.42801166,0.116761511,1.2143171,5.377010275,0.117462718,0.07094811,0.022782631,0.610631315,4.77443643,0.134035383,0.459,0.754,3.424468894,0.106633472,1.141088725,3.907622846,0.117563309,0.078416406,-0.01167802,1.002523674,4.867587545,0.136378536,0.569,0.945,4.172210783,0.105586068,1.160043366,4.839945439
11/16/2003 14:18,0.127473851,0.09825901,-0.031929016,0.926894827,5.037104573,0.152204436,0.693,1.096,4.55308673,0.1117815,1.194005163,5.436409061,0.125713853,0.089712958,0.098814277,1.16352151,4.87183396,0.147503907,0.679,1.206,4.603267906,0.111709733,1.173330568,5.401154945,0.124834953,0.090962009,-0.048644823,0.248835842,5.024648432,0.147854951,0.718,0.999,4.856110647,0.109706015,1.184403464,5.751594273,0.121148689,0.074834999,-0.03260772,0.559597158,4.812209032,0.139086607,0.725,1.025,5.212579528,0.109357876,1.148065309,5.984381726,0.131867132,0.112004326,0.032058148,0.5385136,5.104945442,0.159603356,0.647,1.228,4.053799461,0.114253225,1.210334628,4.906453862,0.131961082,0.11423413,-0.032481543,0.535300651,5.081179385,0.160539888,0.754,1.276,4.696652075,0.114046166,1.21656996,5.713805829,0.11771942,0.070876106,0.023531275,0.663496707,4.771827436,0.134193896,0.481,0.703,3.584365721,0.106996166,1.139946968,4.085986836,0.128419308,0.079086251,0.009499272,0.809697276,4.878373637,0.147062775,0.581,0.891,3.950693845,0.116371826,1.145176514,4.524241805
11/16/2003 14:28,0.1287766,0.097464897,-0.059676007,1.021053275,4.987377419,0.153395436,0.674,1.165,4.393872589,0.11315084,1.191174756,5.233870112,0.126446116,0.088615451,0.026897479,0.864289657,4.954414715,0.148170942,0.579,1.055,3.907648766,0.11245749,1.171810947,4.5790256,0.126728014,0.092097859,-0.064815879,0.19595575,5.036612419,0.150134374,0.598,0.874,3.983098511,0.111410247,1.184697596,4.718767231,0.121931784,0.075476688,-0.019890726,0.453974642,4.837817213,0.140002813,0.559,0.791,3.992776903,0.110066542,1.148206064,4.58453065,0.133802725,0.115196278,0.010191331,0.766035317,5.034698522,0.162692537,0.869,1.391,5.341363623,0.115664004,1.215913484,6.494636052,0.135347576,0.118742575,-0.010477876,0.724348118,5.040693222,0.164971296,0.791,1.438,4.794773524,0.116819493,1.218871449,5.844212552,0.118604619,0.072582327,-0.017058435,0.568041204,4.799633983,0.135790461,0.491,0.725,3.615865175,0.107411866,1.144900274,4.139805031,0.123290737,0.08023206,0.017054315,0.814595616,4.894652065,0.142552033,0.515,0.947,3.612715916,0.110749461,1.156226632,4.177118356
11/16/2003 14:38,0.128330241,0.097189362,-0.037927197,0.922971303,4.972680907,0.152595069,0.82,1.189,5.373699186,0.112797679,1.189081143,6.389764371,0.125797793,0.089907347,0.071430588,0.940855327,4.924258619,0.14763046,0.645,1.116,4.369017071,0.111672127,1.173553658,5.127275967,0.125871429,0.092624915,-0.071681295,0.211518459,5.002679369,0.149586206,0.669,1.028,4.472337496,0.110398416,1.188404766,5.314947196,0.121193369,0.075231035,-0.05828999,0.456305266,4.834143345,0.139353061,0.559,0.828,4.011393776,0.109333947,1.149840639,4.612463582,0.133274281,0.114449652,0.028164034,0.90707091,4.977360381,0.161570958,0.876,1.513,5.421766454,0.115561216,1.212319112,6.572911094,0.134441525,0.117172074,-0.033148463,0.675171758,5.086768743,0.163725183,0.867,1.306,5.295459028,0.116081843,1.21781706,6.448900345,0.119007959,0.072721798,0.020253783,0.736908271,4.796901439,0.135961673,0.535,0.779,3.934932445,0.107945814,1.142458657,4.495497636,0.105251331,0.079093249,0.030753015,0.860972117,4.877394643,0.124628531,0.469,0.799,3.763183238,0.092844424,1.184104092,4.456000672
11/16/2003 14:48,0.127454954,0.0994846,-0.095518417,1.541374226,4.862883342,0.152645993,0.857,1.379,5.61429738,0.111632396,1.197646609,6.723944218,0.125290297,0.08961407,0.036943419,1.247767077,4.859782845,0.147371517,0.671,1.247,4.553118647,0.111152558,1.176240456,5.355562354,0.125526881,0.092212351,-0.065118568,0.451361037,4.92543669,0.148911737,0.789,1.211,5.298440653,0.110218582,1.186293608,6.28550628,0.120887836,0.074746291,-0.015872583,0.595970986,4.82509738,0.138844612,0.537,0.837,3.867632969,0.109098263,1.1485408,4.442134266,0.133312759,0.115510385,0.001556157,0.846411418,5.008343288,0.162282722,0.825,1.448,5.083720491,0.115155328,1.217308252,6.188454906,0.134894233,0.119107116,-0.001343758,0.543096251,5.117663547,0.164508602,0.745,1.272,4.528638557,0.116303748,1.219537697,5.522845438,0.118511451,0.073648258,-0.025797083,0.772464291,4.809193457,0.136000074,0.522,0.815,3.838233207,0.107165772,1.147569059,4.404637667,0.106016651,0.08119897,0.079060616,0.859565781,4.905460995,0.125903855,0.518,0.933,4.114250513,0.093212597,1.187585663,4.886024923
11/16/2003 14:58,0.128459397,0.097846691,-0.048964808,0.872861531,5.015501542,0.152840231,0.703,1.106,4.599574317,0.112914667,1.189794081,5.472546299,0.125495923,0.088759746,0.068785206,1.226476211,4.877772543,0.147350291,0.659,1.25,4.472335935,0.111432372,1.174144048,5.25116662,0.125889741,0.092198353,-0.055317693,0.068141821,5.038794934,0.14939173,0.603,0.913,4.036368022,0.110522367,1.186687086,4.789905806,0.121098393,0.075120255,-0.075987549,0.321582525,4.834481442,0.139363984,0.469,0.698,3.365288401,0.109169863,1.150832644,3.872883748,0.133828361,0.113687029,0.029053777,0.755147488,5.100625957,0.162255681,0.701,1.248,4.3203418,0.115866625,1.212416261,5.238052652,0.135689291,0.116580404,-0.004147001,0.531982419,5.090169782,0.164705609,0.73,1.316,4.43215022,0.11745733,1.213843826,5.379938182,0.119117193,0.073745267,-0.032294408,0.80950603,4.810580345,0.13648588,0.625,0.869,4.579228276,0.107934934,1.145811751,5.246933571,0.139511939,0.079928087,0.019890663,0.716220612,4.89129138,0.157773538,0.498,0.935,3.156422851,0.127675395,1.130896315,3.569586971
11/16/2003 15:08,0.129906734,0.100144611,-0.043173601,1.344225545,4.914473199,0.154997574,0.859,1.352,5.542022212,0.114043479,1.193145035,6.612436287,0.126420382,0.090670863,0.060134485,1.050349171,4.688491898,0.148704575,0.718,1.226,4.828365248,0.112006924,1.176270569,5.67946394,0.125523463,0.093461883,-0.066958491,0.347678822,4.976512002,0.149411082,0.747,1.113,4.999629145,0.109889859,1.190304014,5.951078641,0.121971776,0.0767756,0.008510115,0.681309721,4.852397467,0.140331228,0.525,0.85,3.741148753,0.109982438,1.150522137,4.304274459,0.133069828,0.113950213,0.012368408,0.684589412,5.086452862,0.161365391,0.815,1.252,5.050649303,0.115224894,1.212636959,6.124604011,0.134850774,0.118833144,-0.020556174,0.560540674,5.177351393,0.164434111,0.737,1.196,4.482038412,0.116301462,1.219378323,5.465300482,0.118977147,0.074726341,0.01480036,1.028055481,4.82050939,0.136619774,0.474,0.83,3.469483127,0.107657599,1.148285842,3.983958354,0.129693149,0.081866269,-0.028299576,0.985616304,4.910742787,0.149155951,0.667,0.987,4.471829621,0.117196558,1.150068081,5.142908509
11/16/2003 15:18,0.12824635,0.096906663,-0.05163301,1.084982344,4.874245019,0.152589603,0.796,1.226,5.216607047,0.11284251,1.189816345,6.20680433,0.125204942,0.088253455,0.007323634,1.075490965,4.871585893,0.147035379,0.647,1.147,4.400301516,0.111101769,1.174357632,5.167527667,0.125656477,0.092102776,0.015127867,0.249819953,5.020173244,0.14864828,0.559,1.033,3.760554785,0.110654679,1.182973476,4.448636566,0.120591044,0.074475815,-0.001255981,0.337421829,4.825519797,0.138391286,0.549,0.82,3.967012787,0.108847657,1.147608318,4.552576871,0.132874017,0.11457024,-0.017053706,0.883749751,4.892432017,0.161492257,1.072,1.636,6.638089158,0.114907841,1.215378749,8.067792499,0.133710875,0.117404915,-0.016264211,0.512319487,5.074354104,0.162979131,0.708,1.362,4.344114455,0.115421963,1.218892119,5.295006875,0.118506079,0.075024402,-0.00303608,0.664973423,4.828878154,0.136264698,0.557,0.83,4.087632445,0.107040943,1.149854071,4.700180808,0.114197568,0.079816601,-0.036619637,0.96889521,4.885977716,0.133850982,0.618,0.955,4.617074846,0.101592406,1.172100103,5.411673904
11/16/2003 15:28,0.129577177,0.099330459,-0.016891422,1.067986081,4.974327916,0.154558067,0.715,1.176,4.626093055,0.113622721,1.192787734,5.517947054,0.125599639,0.087981927,0.026121844,1.01294329,4.919301365,0.147174168,0.601,1.075,4.083597073,0.111664259,1.171772221,4.785045614,0.125978856,0.091834248,-0.079917547,0.253392749,5.021098681,0.14933787,0.706,1.016,4.727534948,0.110843626,1.185420113,5.60411501,0.122091704,0.075251827,-0.036782623,0.38547941,4.834798532,0.140242292,0.503,0.752,3.58664988,0.110250101,1.148663569,4.11985405,0.13333361,0.114390786,-0.01153744,1.009204881,4.857319907,0.161960565,1.018,1.692,6.285480666,0.115338831,1.214701717,7.634984155,0.13442839,0.117108274,-0.042936727,0.486953606,5.110856488,0.163975973,0.684,1.243,4.171342845,0.115907554,1.219801654,5.088210903,0.120044973,0.075275633,0.016809264,0.850813022,4.829275803,0.137811095,0.544,0.859,3.947432525,0.108607047,1.147995555,4.531634994,0.119809219,0.078280892,-0.001981883,0.937012932,4.867879411,0.13867411,0.549,0.964,3.958922111,0.107649947,1.157457755,4.5822851
11/16/2003 15:38,0.128746423,0.09774983,-0.029604603,0.936078073,4.997265425,0.153152341,0.728,1.172,4.753436984,0.113361138,1.18956579,5.654526022,0.125254895,0.088453951,0.048830344,0.768635271,4.950024662,0.147028417,0.574,1.092,3.90400722,0.111033231,1.173833696,4.582655223,0.125032472,0.09222728,-0.057345309,0.233444371,4.983459319,0.148558599,0.667,1.041,4.489810778,0.109547751,1.188160136,5.334614183,0.120300112,0.074890041,-0.048509165,0.58413702,4.828775477,0.138378361,0.681,0.932,4.921289676,0.108500244,1.150276242,5.660842595,0.133678256,0.114777978,-0.01891004,0.99712561,5.010354557,0.16222666,0.959,1.447,5.911482113,0.115748529,1.213560569,7.173941599,0.134241516,0.117954028,0.010187699,0.564633882,5.110193518,0.163441526,0.82,1.311,5.01708483,0.115961809,1.217518478,6.108393486,0.118939353,0.076161511,0.016304873,0.854658838,4.840159975,0.136842864,0.51,0.769,3.726902417,0.10738341,1.15052639,4.287899583,0.119339177,0.077668799,-0.042167902,0.794873742,4.861594193,0.138136925,0.574,0.811,4.155297356,0.107198298,1.157515319,4.809820344
